Date,Home,Away,HG,AG,1,X,2,Season,Result,HTR,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%
2017-10-08,Gwangju FC,Ulsan,1,1,3.69,3.27,1.96,2017,D,,194,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,40.0,26.7
2017-10-08,Jeju,Jeonbuk,0,1,2.63,3.32,2.44,2017,A,,196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,18.8,50.0,18.8
2017-10-08,Jeonnam,Daegu,1,4,2.67,3.26,2.46,2017,A,,193,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,33.3,12.5,50.0
2017-10-08,Pohang,Suwon Bluewings,1,1,2.94,3.31,2.25,2017,D,,198,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,37.5,53.3,13.3
2017-10-08,Sangmu,Seoul,0,1,3.81,3.52,1.86,2017,A,,197,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,53.3,43.8,31.2
2017-10-01,Gangwon,Ulsan,1,1,2.71,3.23,2.46,2017,D,,192,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,35.7,42.9,28.6
2017-10-01,Jeju,Gwangju FC,1,1,1.48,4.08,6.22,2017,D,,191,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,20.0,0.0,66.7
2017-10-01,Suwon Bluewings,Jeonbuk,1,1,3.18,3.35,2.12,2017,D,,190,0.0,1.0,1.0,0.0,2.0,4.0,-2.0,3.0,0.0,3.0,-1.0,4.0,-5.0,0.0,1.0,-1.0,0.0,0.0,0.0,37.5,37.5,53.3,20.0
2017-09-30,Daegu,Incheon,1,1,2.31,3.03,3.09,2017,D,,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,21.4,35.7
2017-09-30,Jeonnam,Seoul,0,1,3.7,3.62,1.85,2017,A,,187,0.0,1.0,0.0,0.0,0.0,4.0,-4.0,0.0,1.0,-1.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,42.9,28.6,40.0,33.3
2017-09-30,Pohang,Sangmu,2,2,1.95,3.37,3.62,2017,D,,188,1.0,1.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,46.7,40.0,37.5,43.8
2017-09-24,Gwangju FC,Gangwon,1,1,2.78,3.2,2.42,2017,D,,185,0.0,0.0,1.0,1.0,1.0,2.0,-1.0,4.0,5.0,-1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.7,53.3,43.8,37.5
2017-09-24,Jeonbuk,Daegu,1,1,1.49,4.18,5.76,2017,D,,186,0.0,0.0,1.0,1.0,1.0,2.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,20.0,13.3,53.3
2017-09-24,Seoul,Pohang,1,1,1.85,3.52,3.79,2017,D,,184,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,26.7,60.0
2017-09-23,Incheon,Suwon Bluewings,1,1,3.53,3.22,2.03,2017,D,,182,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,37.5,57.1,14.3
2017-09-23,Sangmu,Jeju,2,2,3.61,3.48,1.92,2017,D,,183,1.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,57.1,46.7,26.7
2017-09-23,Ulsan,Jeonnam,1,0,1.51,4.08,5.7,2017,H,,181,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,12.5,12.5,56.2
2017-09-20,Gwangju FC,Seoul,1,4,3.4,3.36,2.02,2017,A,,180,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,50.0,35.7,35.7
2017-09-20,Jeonbuk,Sangmu,1,2,1.24,5.75,10.14,2017,A,,178,1.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,-1.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,71.4,14.3,33.3,46.7
2017-09-20,Jeonnam,Incheon,0,0,2.23,3.26,3.02,2017,D,,177,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,30.8,23.1,38.5
2017-09-20,Pohang,Gangwon,5,2,2.34,3.31,2.8,2017,H,,179,0.0,0.0,1.0,1.0,0.0,3.0,-3.0,4.0,4.0,0.0,-4.0,-1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,42.9,42.9,46.7,33.3
2017-09-20,Suwon Bluewings,Jeju,2,3,2.12,3.28,3.26,2017,A,,175,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,33.3,42.9,28.6
2017-09-20,Ulsan,Daegu,3,2,1.81,3.36,4.25,2017,H,,176,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,53.3,13.3,14.3,50.0
2017-09-17,Incheon,Seoul,1,0,4.57,3.51,1.71,2017,H,,173,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,40.0,38.5,30.8
2017-09-17,Jeju,Ulsan,2,1,2.24,3.21,3.08,2017,H,,172,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,64.3,21.4,46.2,23.1
2017-09-17,Pohang,Jeonbuk,0,4,4.46,3.81,1.67,2017,A,,174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,38.5,50.0,21.4
2017-09-16,Daegu,Suwon Bluewings,0,0,3.32,3.23,2.12,2017,D,,169,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,35.7,61.5,15.4
2017-09-16,Gangwon,Jeonnam,3,3,1.84,3.59,3.84,2017,D,,170,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,-1.0,-2.0,-3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.8,38.5,13.3,60.0
2017-09-16,Sangmu,Gwangju FC,3,2,2.82,3.1,2.44,2017,H,,171,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,61.5,0.0,64.3
2017-09-10,Daegu,Pohang,2,1,2.39,3.19,2.85,2017,H,,165,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,30.8,38.5,28.6,57.1
2017-09-10,Incheon,Gwangju FC,0,0,2.41,3.0,2.96,2017,D,,166,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,-3.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,14.3,42.9,0.0,69.2
2017-09-10,Jeonbuk,Gangwon,4,3,1.49,4.14,5.87,2017,H,,168,1.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,-1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,69.2,15.4,50.0,28.6
2017-09-10,Suwon Bluewings,Jeonnam,3,0,1.63,3.87,4.68,2017,H,,167,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,35.7,35.7,14.3,57.1
2017-09-09,Seoul,Jeju,0,0,2.23,3.24,3.07,2017,D,,163,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,21.4,46.2,30.8
2017-09-09,Ulsan,Sangmu,4,2,1.55,3.82,5.51,2017,H,,164,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14.3,35.7,42.9
2017-09-02,Gwangju FC,Jeju,0,1,3.51,3.23,1.99,2017,A,,162,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,0.0,1.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,30.8,46.2,41.7,33.3
2017-08-20,Daegu,Sangmu,2,2,1.96,3.3,3.55,2017,D,,161,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,41.7,38.5,46.2
2017-08-20,Incheon,Pohang,2,0,2.9,3.12,2.38,2017,H,,160,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,46.2,30.8,53.8
2017-08-19,Jeju,Jeonnam,3,1,1.57,3.93,5.16,2017,H,,158,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,61.5,23.1,15.4,53.8
2017-08-19,Jeonbuk,Gwangju FC,3,1,1.35,4.58,7.84,2017,H,,157,0.0,0.0,1.0,1.0,0.0,2.0,-2.0,1.0,3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,16.7,0.0,66.7
2017-08-19,Seoul,Ulsan,1,1,2.2,3.25,3.08,2017,D,,156,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.2,23.1,50.0,25.0
2017-08-19,Suwon Bluewings,Gangwon,2,3,1.84,3.43,4.03,2017,A,,159,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,1.0,0.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,30.8,46.2,30.8
2017-08-13,Gangwon,Jeju,0,2,2.5,3.25,2.64,2017,A,,154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,36.4,36.4
2017-08-13,Gwangju FC,Daegu,0,1,2.31,3.09,3.01,2017,A,,155,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,41.7,7.7,53.8
2017-08-13,Ulsan,Pohang,1,1,1.98,3.35,3.54,2017,D,,153,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,1.0,3.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,15.4,33.3,58.3
2017-08-12,Jeonnam,Jeonbuk,1,1,6.67,4.56,1.39,2017,D,,151,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,0.0,1.0,-1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,33.3,53.8,23.1
2017-08-12,Sangmu,Incheon,1,2,2.5,3.07,2.77,2017,A,,150,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,58.3,16.7,41.7
2017-08-12,Suwon Bluewings,Seoul,0,1,2.19,3.29,3.09,2017,A,,152,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,-2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,41.7,25.0,33.3,33.3
2017-08-06,Jeonbuk,Ulsan,0,1,1.53,4.0,5.58,2017,A,,149,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,72.7,9.1,45.5,27.3
2017-08-06,Pohang,Jeonnam,1,1,1.9,3.6,3.59,2017,D,,148,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41.7,16.7,58.3
2017-08-06,Sangmu,Gangwon,1,2,3.05,3.12,2.27,2017,A,,147,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,3.0,3.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.1,54.5,41.7,33.3
2017-08-05,Daegu,Seoul,2,2,3.53,3.35,1.99,2017,D,,145,1.0,1.0,0.0,0.0,3.0,5.0,-2.0,0.0,1.0,-1.0,3.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,36.4,45.5,36.4,36.4
2017-08-05,Gwangju FC,Suwon Bluewings,0,1,3.73,3.35,1.91,2017,A,,146,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,36.4,58.3,16.7
2017-08-05,Incheon,Jeju,0,0,3.76,3.35,1.91,2017,D,,144,0.0,1.0,1.0,0.0,1.0,3.0,-2.0,3.0,0.0,3.0,-2.0,3.0,-5.0,0.0,1.0,-1.0,1.0,0.0,1.0,8.3,50.0,40.0,40.0
2017-08-02,Incheon,Jeonbuk,1,3,5.36,3.69,1.6,2017,A,,141,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,5.0,1.0,4.0,-4.0,1.0,-5.0,0.0,0.0,0.0,1.0,0.0,1.0,9.1,45.5,50.0,25.0
2017-08-02,Jeju,Daegu,2,0,1.68,3.71,4.48,2017,H,,140,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,25.0,8.3,50.0
2017-08-02,Jeonnam,Sangmu,2,0,2.25,3.35,2.89,2017,H,,142,1.0,0.0,0.0,1.0,4.0,0.0,4.0,3.0,3.0,0.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,45.5,36.4,41.7,41.7
2017-08-02,Pohang,Gwangju FC,3,2,1.99,3.29,3.49,2017,H,,143,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,45.5,45.5,0.0,63.6
2017-08-02,Seoul,Gangwon,3,1,1.94,3.42,3.62,2017,H,,139,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,25.0,45.5,27.3
2017-08-02,Ulsan,Suwon Bluewings,1,1,2.83,3.18,2.38,2017,D,,138,0.0,1.0,0.0,0.0,1.0,3.0,-2.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,16.7,63.6,18.2
2017-07-23,Gangwon,Daegu,0,1,2.0,3.25,3.62,2017,A,,136,0.0,0.0,1.0,1.0,0.0,3.0,-3.0,1.0,4.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,27.3,0.0,54.5
2017-07-23,Seoul,Jeonbuk,1,2,2.78,3.32,2.36,2017,A,,137,1.0,1.0,0.0,0.0,1.0,3.0,-2.0,0.0,1.0,-1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,45.5,18.2,45.5,27.3
2017-07-23,Suwon Bluewings,Sangmu,3,0,1.52,3.95,5.69,2017,H,,135,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,36.4,27.3,45.5,36.4
2017-07-22,Gwangju FC,Jeonnam,2,1,2.24,3.23,3.0,2017,H,,134,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,-2.0,-1.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,30.0,40.0,18.2,54.5
2017-07-22,Jeju,Pohang,3,2,1.71,3.72,4.31,2017,H,,133,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,-1.0,-1.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,54.5,27.3,36.4,54.5
2017-07-22,Ulsan,Incheon,1,1,1.67,3.54,4.9,2017,D,,132,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,-3.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,63.6,18.2,18.2,45.5
2017-07-19,Daegu,Pohang,3,0,2.82,3.21,2.39,2017,H,,128,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,50.0,40.0,50.0
2017-07-19,Gangwon,Ulsan,0,1,2.52,3.18,2.67,2017,A,,127,0.0,1.0,0.0,0.0,2.0,3.0,-1.0,2.0,1.0,1.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,40.0,20.0,40.0,30.0
2017-07-19,Incheon,Seoul,1,5,3.66,3.22,1.99,2017,A,,129,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,30.0,40.0
2017-07-19,Jeonbuk,Gwangju FC,3,1,1.38,4.53,7.38,2017,H,,131,1.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,-1.0,4.0,-1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,10.0,0.0,60.0
2017-07-19,Sangmu,Jeju,0,3,3.35,3.35,2.04,2017,A,,126,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,50.0,33.3,44.4
2017-07-19,Suwon Bluewings,Jeonnam,4,1,1.37,4.63,7.22,2017,H,,130,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,-2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,20.0,50.0
2017-07-16,Incheon,Gangwon,1,1,3.05,3.14,2.29,2017,D,,124,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,44.4,50.0,30.0
2017-07-16,Jeju,Seoul,1,2,2.03,3.35,3.38,2017,A,,125,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,22.2,44.4
2017-07-16,Sangmu,Jeonbuk,1,3,5.46,3.79,1.57,2017,A,,123,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,44.4,40.0,30.0
2017-07-15,Jeonnam,Daegu,4,3,2.4,3.23,2.79,2017,H,,121,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,50.0
2017-07-15,Pohang,Suwon Bluewings,2,3,2.99,3.25,2.25,2017,A,,122,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,60.0,20.0
2017-07-15,Ulsan,Gwangju FC,1,0,1.82,3.3,4.18,2017,H,,120,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0,55.6
2017-07-12,Daegu,Ulsan,1,3,2.65,3.11,2.57,2017,A,,116,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,-2.0,-1.0,-4.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,44.4,33.3,33.3
2017-07-12,Gangwon,Jeonnam,2,2,1.55,4.0,5.31,2017,D,,117,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,44.4,22.2,22.2,55.6
2017-07-12,Gwangju FC,Sangmu,1,2,2.25,3.05,3.16,2017,A,,118,1.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,33.3,40.0,40.0
2017-07-12,Jeju,Jeonbuk,2,1,2.98,3.37,2.21,2017,H,,114,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,22.2,44.4,22.2
2017-07-12,Seoul,Pohang,1,0,2.04,3.37,3.34,2017,H,,119,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,44.4,44.4
2017-07-12,Suwon Bluewings,Incheon,3,0,1.66,3.59,4.88,2017,H,,115,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,33.3,20.0,40.0
2017-07-09,Gangwon,Sangmu,2,0,1.82,3.41,4.01,2017,H,,113,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,44.4,33.3
2017-07-09,Gwangju FC,Seoul,3,2,3.76,3.25,1.96,2017,H,,111,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,2.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5,25.0,37.5
2017-07-09,Suwon Bluewings,Jeju,1,0,2.19,3.33,3.03,2017,H,,112,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,37.5,37.5,37.5
2017-07-08,Incheon,Daegu,0,0,2.7,2.95,2.65,2017,D,,109,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,2.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,50.0,0.0,55.6
2017-07-08,Jeonbuk,Ulsan,4,0,1.7,3.62,4.53,2017,H,,108,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,11.1,37.5,25.0
2017-07-08,Pohang,Jeonnam,1,1,2.06,3.39,3.26,2017,D,,110,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,3.0,1.0,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,55.6,44.4,25.0,62.5
2017-07-02,Jeonnam,Jeju,2,2,3.16,3.46,2.07,2017,D,,107,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,44.4,42.9,42.9
2017-07-02,Sangmu,Pohang,0,1,2.61,3.27,2.51,2017,A,,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,12.5,37.5,37.5,50.0
2017-07-02,Seoul,Jeonbuk,2,1,3.23,3.27,2.1,2017,H,,106,0.0,1.0,1.0,0.0,1.0,3.0,-2.0,2.0,1.0,1.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,33.3,22.2,50.0,12.5
2017-07-01,Daegu,Gangwon,1,2,2.86,3.02,2.46,2017,A,,103,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,3.0,3.0,0.0,-3.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,37.5,37.5,44.4,33.3
2017-07-01,Incheon,Gwangju FC,1,0,2.38,2.98,3.04,2017,H,,102,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,3.0,2.0,1.0,-3.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.1,0.0,50.0
2017-07-01,Ulsan,Suwon Bluewings,2,1,2.49,3.14,2.72,2017,H,,104,0.0,1.0,1.0,0.0,1.0,3.0,-2.0,2.0,0.0,2.0,-1.0,3.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,55.6,22.2,66.7,11.1
2017-06-28,Daegu,Suwon Bluewings,0,3,3.36,3.1,2.15,2017,A,,101,0.0,1.0,0.0,0.0,2.0,3.0,-1.0,2.0,0.0,2.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,42.9,28.6,62.5,12.5
2017-06-28,Gangwon,Gwangju FC,2,2,1.97,3.17,3.77,2017,D,,96,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,28.6,0.0,57.1
2017-06-28,Jeju,Incheon,1,1,1.59,3.76,5.39,2017,D,,100,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,-1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,62.5,25.0,22.2,44.4
2017-06-28,Jeonnam,Seoul,2,2,3.23,3.36,2.08,2017,D,,97,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,3.0,1.0,2.0,-3.0,1.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,50.0,28.6,42.9
