Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HTR,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF
2017-01-22,2016,Juventus,Lazio,2.0,0.0,H,U,1.5,4.2,7.0,H,2.0,2.0,0.0,4.0,11,4.0,2.0,0.0,1.0,10.0,4.0,6.0,1.0,5.0,-4.0,9.0,-1.0,10.0,3.0,0.0,3.0,0.0,1.0,-1.0,100.0,0.0,44.4,22.2,22.0,20.0,22.0,15.0
2017-01-22,2016,Genoa,Crotone,2.0,2.0,D,O,1.57,4.0,6.0,H,4.0,6.0,7.0,5.0,11,2.0,0.0,2.0,4.0,7.0,1.0,6.0,6.0,8.0,-2.0,1.0,-7.0,8.0,1.0,0.0,1.0,0.0,2.0,-2.0,40.0,20.0,0.0,90.0,20.0,10.0,14.0,12.0
2017-01-22,2016,Empoli,Udinese,1.0,0.0,H,U,2.6,3.2,2.8,D,1.0,2.0,7.0,3.0,11,2.0,1.0,2.0,1.0,4.0,5.0,-1.0,8.0,4.0,4.0,-4.0,1.0,-5.0,1.0,1.0,0.0,2.0,0.0,2.0,30.0,50.0,33.3,44.4,14.0,14.0,16.0,7.0
2017-01-22,2016,Bologna,Torino,2.0,0.0,H,U,2.9,3.3,2.5,H,5.0,2.0,2.0,9.0,10,1.0,1.0,2.0,2.0,3.0,5.0,-2.0,4.0,7.0,-3.0,-1.0,-2.0,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,44.4,33.3,20.0,50.0,11.0,13.0,19.0,18.0
2017-01-22,2016,Atalanta,Sampdoria,1.0,0.0,H,U,1.67,3.75,5.5,D,6.0,3.0,5.0,5.0,10,3.0,0.0,1.0,2.0,8.0,4.0,4.0,5.0,6.0,-1.0,3.0,-2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,66.7,33.3,10.0,60.0,34.0,20.0,38.0,21.0
2017-01-21,2016,Milan,Napoli,1.0,2.0,A,O,4.0,3.3,2.0,A,4.0,5.0,7.0,1.0,11,2.0,2.0,0.0,1.0,5.0,11.0,-6.0,3.0,6.0,-3.0,2.0,5.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,70.0,10.0,44.4,22.2,15.0,25.0,25.0,23.0
2017-01-21,2016,Chievo,Fiorentina,0.0,3.0,A,O,3.4,3.25,2.25,A,6.0,6.0,2.0,8.0,11,2.0,1.0,1.0,3.0,4.0,7.0,-3.0,5.0,8.0,-3.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-1.0,40.0,30.0,33.3,55.6,11.0,28.0,17.0,14.0
2017-01-16,2016,Torino,Milan,2.0,2.0,D,O,2.38,3.3,3.1,H,7.0,8.0,6.0,6.0,10,3.0,2.0,1.0,2.0,9.0,6.0,3.0,5.0,6.0,-1.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,66.7,11.1,50.0,37.5,20.0,19.0,24.0,19.0
2017-01-15,2016,Udinese,Roma,0.0,1.0,A,U,4.2,3.5,1.91,A,5.0,4.0,4.0,7.0,11,2.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,23.0,14.0,17.0,25.0
2017-01-15,2016,Sassuolo,Palermo,4.0,1.0,H,O,1.73,3.6,5.25,H,7.0,3.0,8.0,3.0,10,1.0,1.0,2.0,3.0,3.0,6.0,-3.0,4.0,9.0,-5.0,-1.0,-3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,44.4,44.4,20.0,50.0,15.0,14.0,9.0,19.0
2017-01-15,2016,Sampdoria,Empoli,0.0,0.0,D,U,1.75,3.5,5.25,D,2.0,2.0,6.0,8.0,10,2.0,1.0,1.0,2.0,6.0,5.0,1.0,4.0,5.0,-1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,-1.0,55.6,22.2,11.1,55.6,18.0,11.0,22.0,12.0
2017-01-15,2016,Napoli,Pescara,3.0,1.0,H,O,1.14,8.0,19.0,D,10.0,2.0,6.0,2.0,11,3.0,0.0,0.0,3.0,11.0,4.0,7.0,5.0,9.0,-4.0,6.0,-5.0,11.0,2.0,0.0,2.0,0.0,1.0,-1.0,70.0,10.0,11.1,66.7,36.0,15.0,27.0,20.0
2017-01-15,2016,Lazio,Atalanta,2.0,1.0,H,O,2.0,3.4,3.9,D,5.0,3.0,7.0,3.0,11,3.0,2.0,1.0,1.0,7.0,7.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,20.0,50.0,30.0,16.0,15.0,28.0,19.0
2017-01-15,2016,Fiorentina,Juventus,2.0,1.0,H,O,4.75,3.4,1.83,H,6.0,4.0,3.0,7.0,10,2.0,2.0,0.0,2.0,8.0,6.0,2.0,6.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,44.4,0.0,62.5,37.5,23.0,19.0,26.0,22.0
2017-01-15,2016,Cagliari,Genoa,4.0,1.0,H,O,2.8,3.4,2.5,H,12.0,4.0,3.0,14.0,10,3.0,0.0,1.0,3.0,8.0,1.0,7.0,10.0,6.0,4.0,-2.0,-5.0,3.0,0.0,0.0,0.0,1.0,2.0,-1.0,66.7,22.2,22.2,66.7,20.0,11.0,12.0,31.0
2017-01-14,2016,Inter,Chievo,3.0,1.0,H,O,1.44,4.33,8.0,A,14.0,4.0,12.0,2.0,10,4.0,1.0,0.0,3.0,12.0,4.0,8.0,2.0,7.0,-5.0,10.0,-3.0,13.0,4.0,1.0,3.0,0.0,2.0,-2.0,66.7,11.1,33.3,55.6,27.0,11.0,36.0,11.0
2017-01-14,2016,Crotone,Bologna,0.0,1.0,A,U,3.0,3.0,2.6,D,6.0,7.0,6.0,5.0,9,2.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,7.0,-3.0,1.0,-4.0,5.0,1.0,1.0,0.0,1.0,2.0,-1.0,25.0,50.0,11.1,55.6,19.0,16.0,13.0,15.0
2017-01-08,2016,Udinese,Inter,1.0,2.0,A,O,3.75,3.5,2.0,D,3.0,4.0,3.0,7.0,10,2.0,1.0,1.0,2.0,6.0,3.0,3.0,4.0,6.0,-2.0,2.0,-3.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,44.4,33.3,33.3,55.6,25.0,21.0,18.0,28.0
2017-01-08,2016,Sassuolo,Torino,0.0,0.0,D,U,2.7,3.4,2.6,D,2.0,1.0,1.0,8.0,9,1.0,1.0,3.0,2.0,4.0,7.0,-3.0,7.0,9.0,-2.0,-3.0,-2.0,-1.0,1.0,1.0,0.0,2.0,2.0,0.0,50.0,50.0,22.2,55.6,16.0,15.0,13.0,14.0
2017-01-08,2016,Milan,Cagliari,1.0,0.0,H,U,1.4,4.75,8.0,D,4.0,1.0,11.0,3.0,10,2.0,0.0,0.0,3.0,5.0,2.0,3.0,3.0,9.0,-6.0,2.0,-7.0,9.0,0.0,0.0,0.0,0.0,2.0,-2.0,66.7,11.1,11.1,77.8,20.0,13.0,19.0,17.0
2017-01-08,2016,Lazio,Crotone,1.0,0.0,H,U,1.29,5.25,12.0,D,5.0,1.0,14.0,0.0,10,3.0,0.0,1.0,3.0,8.0,2.0,6.0,5.0,8.0,-3.0,3.0,-6.0,9.0,2.0,0.0,2.0,1.0,2.0,-1.0,66.7,22.2,0.0,88.9,17.0,11.0,24.0,13.0
2017-01-08,2016,Juventus,Bologna,3.0,0.0,H,O,1.18,7.0,17.0,H,4.0,2.0,6.0,2.0,10,4.0,1.0,0.0,2.0,9.0,4.0,5.0,2.0,5.0,-3.0,7.0,-1.0,8.0,2.0,1.0,1.0,0.0,1.0,-1.0,100.0,0.0,12.5,50.0,21.0,18.0,19.0,17.0
2017-01-08,2016,Genoa,Roma,0.0,1.0,A,U,3.8,3.6,1.95,A,4.0,3.0,2.0,8.0,10,2.0,1.0,1.0,2.0,8.0,3.0,5.0,6.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,44.4,11.1,33.3,44.4,20.0,16.0,15.0,25.0
2017-01-08,2016,Chievo,Atalanta,1.0,4.0,A,O,2.75,3.2,2.7,A,2.0,7.0,4.0,3.0,10,2.0,2.0,1.0,1.0,4.0,6.0,-2.0,3.0,3.0,0.0,1.0,3.0,-2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,44.4,22.2,44.4,33.3,11.0,16.0,15.0,23.0
2017-01-07,2016,Napoli,Sampdoria,2.0,1.0,H,O,1.29,5.5,10.0,A,9.0,2.0,9.0,3.0,10,2.0,0.0,0.0,2.0,10.0,4.0,6.0,5.0,8.0,-3.0,5.0,-4.0,9.0,2.0,0.0,2.0,0.0,1.0,-1.0,66.7,11.1,11.1,55.6,35.0,21.0,27.0,20.0
2017-01-07,2016,Empoli,Palermo,1.0,0.0,H,U,2.05,3.3,3.8,D,2.0,4.0,6.0,2.0,10,1.0,1.0,2.0,3.0,3.0,7.0,-4.0,8.0,10.0,-2.0,-5.0,-3.0,-2.0,1.0,0.0,1.0,2.0,1.0,1.0,22.2,55.6,22.2,44.4,15.0,13.0,14.0,21.0
2016-12-22,2016,Torino,Genoa,1.0,0.0,H,U,1.83,3.6,4.5,D,5.0,4.0,5.0,13.0,9,2.0,0.0,1.0,3.0,10.0,1.0,9.0,7.0,8.0,-1.0,3.0,-7.0,10.0,1.0,0.0,1.0,1.0,3.0,-2.0,62.5,12.5,25.0,62.5,19.0,9.0,23.0,21.0
2016-12-22,2016,Sampdoria,Udinese,0.0,0.0,D,U,2.2,3.4,3.3,D,3.0,3.0,6.0,2.0,9,3.0,2.0,1.0,1.0,7.0,8.0,-1.0,4.0,5.0,-1.0,3.0,3.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,62.5,25.0,37.5,50.0,18.0,18.0,20.0,9.0
2016-12-22,2016,Roma,Chievo,3.0,1.0,H,O,1.33,5.5,8.0,D,9.0,2.0,9.0,1.0,9,4.0,1.0,0.0,2.0,11.0,3.0,8.0,3.0,4.0,-1.0,8.0,-1.0,9.0,2.0,1.0,1.0,0.0,1.0,-1.0,100.0,0.0,37.5,50.0,26.0,11.0,23.0,13.0
2016-12-22,2016,Palermo,Pescara,1.0,1.0,D,U,2.2,3.3,3.4,H,2.0,2.0,1.0,8.0,9,0.0,0.0,4.0,4.0,2.0,3.0,-1.0,8.0,9.0,-1.0,-6.0,-6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100.0,12.5,75.0,16.0,19.0,21.0,17.0
2016-12-22,2016,Fiorentina,Napoli,3.0,3.0,D,O,3.5,3.5,2.1,A,5.0,8.0,3.0,2.0,9,2.0,3.0,0.0,1.0,6.0,10.0,-4.0,4.0,4.0,0.0,2.0,6.0,-4.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,0.0,50.0,25.0,29.0,25.0,37.0,28.0
2016-12-22,2016,Cagliari,Sassuolo,4.0,3.0,H,O,2.5,3.4,2.8,A,10.0,4.0,5.0,4.0,9,2.0,0.0,2.0,3.0,7.0,5.0,2.0,12.0,8.0,4.0,-5.0,-3.0,-2.0,0.0,0.0,0.0,2.0,0.0,2.0,62.5,25.0,11.1,66.7,15.0,16.0,11.0,13.0
2016-12-21,2016,Inter,Lazio,3.0,0.0,H,O,2.15,3.5,3.3,D,6.0,4.0,6.0,3.0,9,4.0,2.0,0.0,0.0,11.0,6.0,5.0,3.0,4.0,-1.0,8.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,62.5,12.5,50.0,12.5,27.0,22.0,32.0,18.0
2016-12-20,2016,Atalanta,Empoli,2.0,1.0,H,O,1.53,3.9,7.0,D,10.0,1.0,14.0,2.0,9,3.0,1.0,1.0,2.0,8.0,4.0,4.0,5.0,5.0,0.0,3.0,-1.0,4.0,1.0,1.0,0.0,1.0,2.0,-1.0,62.5,37.5,12.5,50.0,32.0,12.0,28.0,18.0
2016-12-18,2016,Udinese,Crotone,2.0,0.0,H,U,1.57,3.8,6.0,H,8.0,4.0,5.0,4.0,9,2.0,0.0,1.0,3.0,7.0,3.0,4.0,5.0,8.0,-3.0,2.0,-5.0,7.0,1.0,0.0,1.0,0.0,1.0,-1.0,37.5,37.5,0.0,87.5,21.0,8.0,19.0,10.0
2016-12-18,2016,Sassuolo,Inter,0.0,1.0,A,U,3.4,3.6,2.05,D,4.0,6.0,3.0,8.0,8,2.0,0.0,2.0,3.0,6.0,3.0,3.0,7.0,8.0,-1.0,-1.0,-5.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,57.1,42.9,25.0,62.5,21.0,19.0,25.0,20.0
2016-12-18,2016,Pescara,Bologna,0.0,3.0,A,O,2.4,3.0,3.2,A,1.0,8.0,1.0,7.0,9,0.0,0.0,2.0,2.0,2.0,2.0,0.0,7.0,6.0,1.0,-5.0,-4.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,0.0,57.1,16.0,14.0,26.0,10.0
2016-12-18,2016,Napoli,Torino,5.0,3.0,H,O,1.45,4.2,7.5,H,10.0,5.0,4.0,3.0,9,2.0,1.0,0.0,2.0,7.0,5.0,2.0,2.0,6.0,-4.0,5.0,-1.0,6.0,2.0,1.0,1.0,0.0,1.0,-1.0,62.5,12.5,25.0,50.0,35.0,12.0,34.0,21.0
2016-12-18,2016,Lazio,Fiorentina,3.0,1.0,H,O,2.0,3.4,3.75,H,5.0,6.0,5.0,5.0,9,3.0,2.0,1.0,2.0,9.0,7.0,2.0,5.0,5.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,62.5,25.0,37.5,50.0,24.0,27.0,23.0,14.0
2016-12-18,2016,Genoa,Palermo,3.0,4.0,A,O,1.57,3.75,6.0,D,6.0,4.0,5.0,5.0,9,3.0,0.0,0.0,4.0,8.0,4.0,4.0,2.0,11.0,-9.0,6.0,-7.0,13.0,2.0,0.0,2.0,0.0,2.0,-2.0,50.0,0.0,12.5,50.0,17.0,12.0,15.0,20.0
2016-12-18,2016,Chievo,Sampdoria,2.0,1.0,H,O,2.2,3.25,3.3,H,5.0,6.0,3.0,10.0,9,1.0,0.0,1.0,1.0,3.0,4.0,-1.0,3.0,7.0,-4.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,37.5,25.0,12.5,50.0,9.0,24.0,18.0,18.0
2016-12-17,2016,Milan,Atalanta,0.0,0.0,D,U,1.95,3.4,3.9,D,3.0,4.0,6.0,3.0,9,3.0,3.0,0.0,1.0,6.0,7.0,-1.0,3.0,3.0,0.0,3.0,4.0,-1.0,0.0,2.0,-2.0,0.0,1.0,-1.0,75.0,12.5,50.0,37.5,19.0,15.0,18.0,28.0
2016-12-17,2016,Juventus,Roma,1.0,0.0,H,U,1.7,3.6,5.0,H,6.0,2.0,5.0,8.0,9,4.0,2.0,0.0,1.0,12.0,6.0,6.0,3.0,3.0,0.0,9.0,3.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,100.0,0.0,37.5,37.5,22.0,19.0,19.0,28.0
2016-12-17,2016,Empoli,Cagliari,2.0,0.0,H,U,2.05,3.25,3.75,H,2.0,2.0,3.0,2.0,9,0.0,0.0,2.0,3.0,1.0,3.0,-2.0,8.0,11.0,-3.0,-7.0,-8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,12.5,62.5,12.5,75.0,16.0,16.0,17.0,25.0
2016-12-15,2016,Genoa,Fiorentina,1.0,0.0,H,U,2.6,3.2,2.8,H,4.0,3.0,4.0,3.0,8,2.0,3.0,0.0,1.0,7.0,12.0,-5.0,2.0,7.0,-5.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,42.9,0.0,42.9,42.9,16.0,32.0,14.0,18.0
2016-12-12,2016,Roma,Milan,1.0,0.0,H,U,1.62,4.2,5.25,D,4.0,4.0,8.0,4.0,8,4.0,3.0,0.0,1.0,12.0,9.0,3.0,4.0,6.0,-2.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,-1.0,100.0,0.0,57.1,28.6,30.0,20.0,18.0,17.0
2016-12-12,2016,Fiorentina,Sassuolo,2.0,1.0,H,O,1.62,4.0,5.5,H,6.0,5.0,5.0,5.0,8,1.0,0.0,0.0,2.0,4.0,5.0,-1.0,3.0,7.0,-4.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,12.5,62.5,29.0,14.0,39.0,19.0
2016-12-11,2016,Torino,Juventus,1.0,3.0,A,O,4.33,3.6,1.85,D,2.0,8.0,4.0,3.0,8,3.0,2.0,0.0,2.0,11.0,6.0,5.0,5.0,5.0,0.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,-1.0,71.4,0.0,57.1,42.9,22.0,22.0,25.0,26.0
2016-12-11,2016,Palermo,Chievo,0.0,2.0,A,U,2.9,3.1,2.6,A,3.0,3.0,8.0,3.0,8,0.0,1.0,4.0,2.0,3.0,3.0,0.0,10.0,4.0,6.0,-7.0,-1.0,-6.0,0.0,1.0,-1.0,2.0,1.0,1.0,0.0,100.0,28.6,57.1,16.0,12.0,23.0,15.0
2016-12-11,2016,Inter,Genoa,2.0,0.0,H,U,1.67,3.75,5.5,H,3.0,4.0,5.0,5.0,8,3.0,0.0,1.0,3.0,10.0,2.0,8.0,5.0,8.0,-3.0,5.0,-6.0,11.0,2.0,0.0,2.0,0.0,2.0,-2.0,57.1,14.3,28.6,57.1,28.0,10.0,37.0,22.0
2016-12-11,2016,Cagliari,Napoli,0.0,5.0,A,O,6.0,4.33,1.53,A,3.0,11.0,2.0,10.0,8,3.0,2.0,1.0,2.0,9.0,5.0,4.0,8.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.4,14.3,42.9,28.6,21.0,17.0,15.0,30.0
2016-12-11,2016,Bologna,Empoli,0.0,0.0,D,U,2.1,3.25,3.8,D,3.0,1.0,7.0,2.0,9,1.0,1.0,2.0,2.0,4.0,4.0,0.0,5.0,5.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,50.0,37.5,14.3,57.1,12.0,12.0,19.0,18.0
2016-12-11,2016,Atalanta,Udinese,1.0,3.0,A,O,1.75,3.6,5.0,A,9.0,3.0,11.0,0.0,8,4.0,1.0,0.0,2.0,8.0,6.0,2.0,2.0,6.0,-4.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,71.4,28.6,28.6,57.1,27.0,19.0,21.0,16.0
2016-12-10,2016,Sampdoria,Lazio,1.0,2.0,A,O,3.0,3.4,2.38,A,5.0,7.0,2.0,5.0,8,4.0,2.0,0.0,0.0,8.0,7.0,1.0,3.0,3.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,71.4,14.3,42.9,14.3,20.0,20.0,23.0,22.0
2016-12-10,2016,Crotone,Pescara,2.0,1.0,H,O,2.63,3.25,2.8,H,4.0,3.0,1.0,4.0,8,1.0,0.0,2.0,4.0,4.0,3.0,1.0,5.0,10.0,-5.0,-1.0,-7.0,6.0,1.0,0.0,1.0,1.0,2.0,-1.0,14.3,57.1,14.3,71.4,19.0,19.0,19.0,16.0
2016-12-05,2016,Udinese,Bologna,1.0,0.0,H,U,2.0,3.2,4.2,D,9.0,1.0,5.0,0.0,8,1.0,0.0,2.0,1.0,6.0,3.0,3.0,8.0,6.0,2.0,-2.0,-3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,28.6,42.9,0.0,50.0,15.0,16.0,19.0,14.0
2016-12-05,2016,Chievo,Genoa,0.0,0.0,D,U,2.5,3.1,3.1,D,2.0,0.0,5.0,8.0,8,1.0,1.0,2.0,3.0,4.0,3.0,1.0,6.0,8.0,-2.0,-2.0,-5.0,3.0,0.0,0.0,0.0,1.0,2.0,-1.0,42.9,28.6,33.3,66.7,12.0,14.0,20.0,17.0
2016-12-04,2016,Sassuolo,Empoli,3.0,0.0,H,O,1.83,3.4,4.75,H,6.0,3.0,2.0,7.0,7,2.0,1.0,2.0,2.0,4.0,4.0,0.0,7.0,4.0,3.0,-3.0,0.0,-3.0,0.0,1.0,-1.0,2.0,2.0,0.0,50.0,50.0,16.7,50.0,20.0,12.0,29.0,17.0
2016-12-04,2016,Sampdoria,Torino,2.0,0.0,H,U,2.75,3.25,2.63,D,2.0,3.0,5.0,2.0,7,3.0,2.0,0.0,1.0,7.0,9.0,-2.0,4.0,5.0,-1.0,3.0,4.0,-1.0,0.0,2.0,-2.0,0.0,0.0,0.0,66.7,16.7,28.6,42.9,25.0,16.0,25.0,25.0
2016-12-04,2016,Pescara,Cagliari,1.0,1.0,D,U,2.38,3.4,3.0,A,2.0,2.0,8.0,2.0,8,0.0,1.0,3.0,3.0,1.0,4.0,-3.0,8.0,11.0,-3.0,-7.0,-7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,57.1,14.3,85.7,16.0,20.0,29.0,29.0
2016-12-04,2016,Milan,Crotone,2.0,1.0,H,O,1.33,5.0,10.0,D,4.0,5.0,7.0,4.0,8,3.0,0.0,0.0,3.0,8.0,3.0,5.0,5.0,8.0,-3.0,3.0,-5.0,8.0,0.0,0.0,0.0,0.0,1.0,-1.0,71.4,14.3,0.0,85.7,21.0,11.0,16.0,20.0
2016-12-04,2016,Lazio,Roma,0.0,2.0,A,U,2.9,3.4,2.4,D,2.0,4.0,6.0,3.0,8,3.0,2.0,0.0,1.0,10.0,7.0,3.0,4.0,4.0,0.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,71.4,14.3,28.6,42.9,30.0,21.0,35.0,26.0
2016-12-04,2016,Fiorentina,Palermo,2.0,1.0,H,O,1.29,5.5,11.0,H,7.0,2.0,7.0,6.0,7,0.0,0.0,0.0,3.0,2.0,4.0,-2.0,2.0,10.0,-8.0,0.0,-6.0,6.0,0.0,0.0,0.0,0.0,2.0,-2.0,33.3,0.0,14.3,42.9,27.0,12.0,38.0,15.0
2016-12-03,2016,Juventus,Atalanta,3.0,1.0,H,O,1.4,4.5,9.0,H,7.0,2.0,6.0,4.0,8,4.0,3.0,0.0,0.0,11.0,6.0,5.0,3.0,0.0,3.0,8.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,57.1,28.6,20.0,16.0,17.0,30.0
2016-12-02,2016,Napoli,Inter,3.0,0.0,H,O,1.75,3.75,4.75,H,11.0,6.0,5.0,7.0,8,1.0,0.0,1.0,3.0,5.0,4.0,1.0,5.0,7.0,-2.0,0.0,-3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,57.1,14.3,28.6,57.1,29.0,18.0,38.0,23.0
2016-11-28,2016,Napoli,Sassuolo,1.0,1.0,D,U,1.25,6.0,12.0,H,6.0,1.0,9.0,3.0,7,2.0,0.0,1.0,3.0,6.0,7.0,-1.0,4.0,10.0,-6.0,2.0,-3.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,66.7,16.7,14.3,71.4,28.0,18.0,33.0,20.0
2016-11-28,2016,Inter,Fiorentina,4.0,2.0,H,O,2.0,3.4,3.9,H,9.0,6.0,7.0,2.0,7,2.0,3.0,1.0,1.0,7.0,11.0,-4.0,4.0,5.0,-1.0,3.0,6.0,-3.0,1.0,2.0,-1.0,0.0,0.0,0.0,50.0,16.7,50.0,33.3,25.0,31.0,38.0,24.0
2016-11-27,2016,Roma,Pescara,3.0,2.0,H,O,1.2,7.5,12.0,H,7.0,7.0,8.0,7.0,7,4.0,0.0,0.0,3.0,13.0,2.0,11.0,2.0,8.0,-6.0,11.0,-6.0,17.0,3.0,0.0,3.0,0.0,2.0,-2.0,100.0,0.0,16.7,66.7,30.0,16.0,21.0,14.0
2016-11-27,2016,Palermo,Lazio,0.0,1.0,A,U,5.5,4.0,1.62,A,4.0,6.0,4.0,5.0,7,0.0,1.0,4.0,1.0,3.0,6.0,-3.0,10.0,5.0,5.0,-7.0,1.0,-8.0,0.0,1.0,-1.0,2.0,1.0,1.0,0.0,100.0,33.3,16.7,14.0,19.0,21.0,25.0
2016-11-27,2016,Genoa,Juventus,3.0,1.0,H,O,6.0,3.75,1.62,H,6.0,2.0,3.0,6.0,7,1.0,3.0,0.0,1.0,5.0,6.0,-1.0,2.0,2.0,0.0,3.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,33.3,14.0,27.0,12.0,29.0
2016-11-27,2016,Crotone,Sampdoria,1.0,1.0,D,U,3.3,3.4,2.2,H,3.0,6.0,2.0,6.0,7,1.0,0.0,3.0,2.0,4.0,4.0,0.0,7.0,8.0,-1.0,-3.0,-4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,16.7,66.7,14.3,57.1,19.0,20.0,23.0,22.0
2016-11-27,2016,Cagliari,Udinese,2.0,1.0,H,O,2.38,3.4,3.0,H,3.0,5.0,3.0,4.0,7,3.0,1.0,1.0,2.0,9.0,5.0,4.0,8.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,66.7,16.7,33.3,50.0,21.0,17.0,15.0,21.0
2016-11-27,2016,Bologna,Atalanta,0.0,2.0,A,U,3.0,3.2,2.5,A,2.0,2.0,6.0,9.0,8,1.0,3.0,2.0,0.0,4.0,7.0,-3.0,4.0,1.0,3.0,0.0,6.0,-6.0,1.0,2.0,-1.0,0.0,0.0,0.0,57.1,28.6,50.0,33.3,13.0,22.0,20.0,24.0
2016-11-26,2016,Torino,Chievo,2.0,1.0,H,O,1.73,3.6,5.25,H,4.0,3.0,10.0,2.0,7,3.0,1.0,0.0,2.0,12.0,2.0,10.0,5.0,4.0,1.0,7.0,-2.0,9.0,2.0,1.0,1.0,0.0,2.0,-2.0,66.7,0.0,33.3,50.0,27.0,11.0,22.0,15.0
2016-11-26,2016,Empoli,Milan,1.0,4.0,A,O,3.8,3.3,2.05,D,4.0,6.0,2.0,6.0,8,0.0,2.0,2.0,1.0,0.0,5.0,-5.0,7.0,5.0,2.0,-7.0,0.0,-7.0,0.0,1.0,-1.0,2.0,1.0,1.0,14.3,57.1,50.0,33.3,15.0,15.0,20.0,14.0
2016-11-20,2016,Sampdoria,Sassuolo,3.0,2.0,H,O,2.05,3.4,3.75,D,8.0,5.0,9.0,1.0,6,2.0,0.0,1.0,3.0,4.0,6.0,-2.0,3.0,9.0,-6.0,1.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,16.7,66.7,20.0,15.0,24.0,28.0
2016-11-20,2016,Milan,Inter,2.0,2.0,D,O,2.8,3.2,2.6,H,4.0,6.0,1.0,8.0,7,4.0,1.0,0.0,3.0,8.0,4.0,4.0,3.0,5.0,-2.0,5.0,-1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,83.3,16.7,33.3,66.7,25.0,16.0,18.0,19.0
2016-11-20,2016,Lazio,Genoa,3.0,1.0,H,O,1.7,3.8,5.0,H,4.0,3.0,3.0,5.0,7,3.0,1.0,0.0,3.0,9.0,2.0,7.0,3.0,7.0,-4.0,6.0,-5.0,11.0,2.0,0.0,2.0,0.0,2.0,-2.0,66.7,16.7,40.0,60.0,29.0,16.0,37.0,20.0
